customer_id,product_parent,star_rating,helpful_votes,total_votes,product_category_encoded,review_sentiment,review_body,product_category
33861640,831433899,5.0,0.0,0.0,0,positive,useful tool,Digital_Software
13866936,925385625,4.0,0.0,0.0,0,positive,works good with downloading my bank,Digital_Software
24469242,644882216,5.0,0.0,0.0,0,positive,great graphics software with a ton of cool features the learning curve is a bit steep but definetly worth the effort 100 worth the money,Digital_Software
49960956,65804941,4.0,0.0,0.0,0,positive,easy to use  finished my taxes quickly,Digital_Software
30232548,191236297,5.0,0.0,0.0,0,positive,love this  been a psp user since i think psp 6 or 7  much easier than photoshop and much less expensive,Digital_Software
10154256,550306665,5.0,1.0,1.0,0,positive,very happy with this product and would recommend,Digital_Software
10990316,924914728,5.0,0.0,0.0,0,positive,using this  another malware product has kept my pc clean as a whistle any viruses or malware are quickly detected  removed,Digital_Software
52838215,194845258,1.0,0.0,0.0,0,negative,i never was able to download the the item,Digital_Software
39520011,608720080,5.0,0.0,0.0,0,positive,amazing antivirus program i registered and purchased the program it has lot of feature blocked all advertising on internet and tracking stuff,Digital_Software
36860711,151420322,5.0,0.0,0.0,0,positive,cant go wrong with roxio,Digital_Software
18539035,799436664,4.0,2.0,3.0,0,positive,good product works for me,Digital_Software
23733298,10660967,1.0,0.0,0.0,0,negative,very disappointed in this collection not very diverse and not actually that many samples to choose from the full drum beats sound more like fills than true beats for a verse or chorus the guitar riffs are very basic and extremely out dated for it to be 34metal34 it has very little in the metal genre unless youre looking to sound more of an 80s big hair band  even then youre better off finding a guitarist or learning guitar yourselfbr br i was hoping to be able to use some of these samples instead of me having to break out my gear from storage and playing it all myself unfortunately there wasnt enough on here to work with so i had to anyway not impressed especially since it was 70 ive purchased better sample collections for 13 the price of this,Digital_Software
2179320,189160898,5.0,0.0,0.0,0,positive,works great,Digital_Software
51846481,192514908,1.0,0.0,0.0,0,negative,it is at best awkward to use  fine control is absent and 34standard34 sizes and heights are anything but standard you can play with it and it is largely a 34toy34  has some interesting macros for roof lines,Digital_Software
51987234,811978073,5.0,0.0,3.0,0,positive,easy to use and not too expensive  i love that it fills everything in from last years return and you only have to add and subtract change,Digital_Software
3326349,299836119,5.0,0.0,1.0,0,positive,when i can relax i enjoy carmen sandiego,Digital_Software
3350668,331894956,4.0,0.0,0.0,0,positive,it works,Digital_Software
22745556,811978073,3.0,0.0,3.0,0,neutral,it just works pretty easy to use but lets you do stuff manually if you want,Digital_Software
52080427,625727240,5.0,0.0,0.0,0,positive,works greatno noticeable impact no system performance,Digital_Software
35769680,325816739,5.0,0.0,0.0,0,positive,i bought a new computer 3 yrs ago and loaded the free antivirus program that xfinity provides for a long time i have been dealing with lag time and hang ups i ran numerous virus scans malware scans and did system clean ups with no solution i was convinced that my antivirus software was the cause i removed that virus scanner and purchased this one and my problems are solved i like the features provided with this software and the alerts it provides when using a public wifi very happy with this purchase,Digital_Software
46701720,408369338,1.0,0.0,0.0,0,negative,hate it going back to avira,Digital_Software
52520616,831433899,5.0,0.0,0.0,0,positive,whats not to like  works great and i trust amazon to keep it working perfectly,Digital_Software
33280376,835556801,1.0,0.0,0.0,0,negative,horrible product  made my fan go haywire and my laptop over heat  their tech supports suggestion as to uninstall it and see if the fan got any better  i am uninstalling it and getting a refund,Digital_Software
42287394,220827888,5.0,0.0,0.0,0,positive,able to view bluray on computer that didnt have that capability,Digital_Software
50041917,608720080,1.0,0.0,0.0,0,negative,i wish i could give this zero stars it completely crashed my system im working on trying to salvage my computer stay away from this program,Digital_Software
27584497,835750114,1.0,1.0,2.0,0,negative,finally got it working  had to call rosetta stone customer service couple times  the issue i had was that the software asks to insert cd where as i downloaded the software on mac  it seems software for cd and download are different but cd software is provided for downloadbr br if anyone is facing this issue may follow below instructions or call rosetta stone customer support br br find the language level file at macintosh hd library application support rosetta stone totalebr br click go in the menu at the very top of the screen and computer in the drop downbr next click into the following folders  macintosh hd library application support rosetta stone language training autoinstall if you have rosetta stone language learning note if you do not see a folder named autoinstall just right click in the white space and click new folder from the menu that appears youll then be able to name it autoinstallbr br drag the language level file  macintosh hd library application support rosetta stone language training autoinstallbr 60now open rosetta stone and you should see a message saying 34installing languages34,Digital_Software
31703887,306022575,5.0,4.0,4.0,0,positive,best clean up program i have ever owned  great product,Digital_Software
44965854,249773946,5.0,0.0,0.0,0,positive,worked as expected  thats nice,Digital_Software
3980837,510335105,5.0,0.0,0.0,0,positive,very reliable and easy to store your photos,Digital_Software
42807797,780881648,1.0,29.0,29.0,0,negative,well it didnt work for me period no radio stations loading just said connecting to server there was only 4 tv stations in my list cbs cnn nbc and usa world those didnt load i clicked on music videos every single one i clicked on said it was unavailable didnt find my webcam so that didnt work i didnt even bother to try any other functions  program is just a big pos  even though it was free its still not worth downloading cause nothing works i even updated it and still nothing amazon would be smart to get this off there site,Digital_Software
14893583,665013666,5.0,0.0,0.0,0,positive,the university subscription is very useful buy once and you can use it during your entire college career assuming you graduate in 4 years with automatic updates and one drive storage this should suite the needs of any university student,Digital_Software
16126083,349370473,5.0,0.0,0.0,0,positive,really made tax prep easy for 2014 i am a happy camper and will be buying every year,Digital_Software
36621726,16665562,2.0,0.0,0.0,0,negative,unable to convert prior quicken,Digital_Software
51375193,218656744,4.0,0.0,0.0,0,positive,it does what it claims it will do  the most annoying thing it does is it stays on the screen until you want to shut off your computer just to make it go away  i finally discovered that by going to the task manager something i rarely have to use i could stop it or get it off the monitor,Digital_Software
50898621,925385625,1.0,1.0,1.0,0,negative,you dont get your free credit score as advertised  it freezes when adding accounts better off just manually doing my register and saving money,Digital_Software
51884317,189160898,5.0,0.0,0.0,0,positive,you go to the norton website and download the free trial  then you enter the key you got in the email  i had a little trouble with activating the software the first time i tried it  it kept saying 34trouble communicating with the server 34  i tried again later in the day and it worked fine  this was a real deal for only 25  norton security is quite similar to norton 360 which ive used for years,Digital_Software
44906574,608720080,1.0,0.0,0.0,0,negative,only free for 30 days,Digital_Software
14181655,833132454,5.0,0.0,4.0,0,positive,love it,Digital_Software
46210419,8655796,5.0,0.0,0.0,0,positive,user friendly,Digital_Software
273114,608720080,5.0,0.0,0.0,0,positive,good,Digital_Software
15083273,16665562,2.0,0.0,0.0,0,negative,my primary need was to resurrect a program to record personal financial records of income and outgo br that i had used on intuit quicken  for mac 2007  the geeks at best buy were not able to do thisbr br the computer now functions with good speed  but i havent been able to do what i neededbr 34recording personal financial transactions34   thanks for the consern,Digital_Software
27134455,672725528,5.0,0.0,0.0,0,positive,good,Digital_Software
13543601,925385625,5.0,0.0,0.0,0,positive,its quicken its versatile and connects to most of my financial accounts via the internet the download was flawless thanks amazon,Digital_Software
41538927,365052763,5.0,0.0,0.0,0,positive,mcafee is an exceptional antivirus program for the money  i have been using it for years and have never had any problems,Digital_Software
52992034,171988462,5.0,0.0,0.0,0,positive,year over year our only tax software package  we switched to hr block many many years ago when turbotax was no longer a viable and satisfactory product for us,Digital_Software
36538279,858871750,5.0,0.0,0.0,0,positive,ive been using the android version for a few years now and the full desktop version is great for drawing painting  etc and cost a fraction of the price of other popular digital design applications works great on a surface pro 3 using tge stylist,Digital_Software
25047178,891646354,1.0,0.0,3.0,0,negative,this program corrupted my files i had to uninstall and during the uninstallation my computer was crippled its way too big unnecessary i hate it,Digital_Software
43329101,893514095,1.0,0.0,0.0,0,negative,as im tired of this product constantly crashing at least 23 times per day of regular use this product has to go this is not apple specific as i have used this program equivalent on pc with the same results the coding is horrible and this has been going on for years when they update a product they just move icons around instead of making the program more stable the coders and designers at msft need to go over three decades the same problems remain and there has been limited features added for their demand of several hundreds of dollars to upgrade,Digital_Software
18998262,306022575,5.0,0.0,0.0,0,positive,i have used pc matic for over 5 years and it has never let me down,Digital_Software
35617123,492664171,1.0,0.0,1.0,0,negative,it includes all kinds of software that you wish you never seenbr why cant software just do what you want it to dobr it includes crap you dont want on your pc,Digital_Software
35949501,533665533,1.0,2.0,2.0,0,negative,converted over from pc version  that went well  however the mac version is pathetically slow it takes up to 20 seconds to save a single transaction  this is on a fast ssd quad core machine  never had that trouble in the pc version  staff complaining,Digital_Software
33880935,321735660,5.0,0.0,0.0,0,positive,beats paying for the microsoft product,Digital_Software
52787912,270401656,1.0,0.0,1.0,0,negative,on the surface looks like a good price for 2 year antivirus protection for up to 3 computers not advertised no firewall protection unless you upgrade for the 34discounted34 price of 4674 of course you dont find this out until after the purchase and download essentially you get half a program  antivirus scanning protection but the other half  firewall protection  is missing this is misleading and a mild form of extortion carried out by avg,Digital_Software
52814274,16665562,5.0,1.0,2.0,0,positive,i was a longtime user of quicken on my generations of pcs but had to switch to another app when i became a mac user  just tried quicken for mac 2015 and am very happy to rediscover some of the old features that i missed  i dont use it for sophisticated portlio management so cant comment on that but its great for my purposes,Digital_Software
21113552,298723539,1.0,5.0,5.0,0,negative,the bluray media player does not recognize my bluray discs and i have not received an email of my registration number as stated on their webpage,Digital_Software
12731565,245597084,5.0,1.0,1.0,0,positive,easy to use especially once you become a repeat customer,Digital_Software
39531360,189160898,5.0,0.0,0.0,0,positive,good for me,Digital_Software
30453636,18959494,1.0,1.0,1.0,0,negative,very limited and wont do online payment and the reconcile wont work properly,Digital_Software
27396478,831433899,1.0,0.0,0.0,0,negative,here i am paying amazon for a sty service yet im skeptical to give money to dropbox or googlebecause well you know i have no friggin clue why    sdk now openplease put amazon devs to shame they are good at making a sty gui that doesnt sync,Digital_Software
33268762,258930700,5.0,0.0,0.0,0,positive,highly functional  and intuitive if youve used previous versions of visio  i was using it effectively immediately,Digital_Software
14871969,608720080,5.0,0.0,0.0,0,positive,best free antivirus around,Digital_Software
40295709,792378313,1.0,4.0,4.0,0,negative,wanted dxf support  does not support dxf says the fine print help files says it does,Digital_Software
552404,189160898,5.0,0.0,0.0,0,positive,pretty good,Digital_Software
50919094,514913291,5.0,0.0,0.0,0,positive,my first venture into databases was dbase 2 running on cpm86  i then used the original access and havent really used it sincebr br i recently had to create a somewhat large possibly relational database and decided to learn how much the original has changed and try to remember  the basics  i found the structure of this volume divided into 9 books written in such a way that it will teach the novice and easily answer questions for those who are familiar with database construction but have specific questions in short i think this is the perfect volume for those learning as well as those who need specific answers,Digital_Software
7368291,644882216,5.0,0.0,0.0,0,positive,i love photoshop elements download fast and easy,Digital_Software
32278378,252934214,1.0,0.0,0.0,0,negative,wait 2 hours for a digital download come on never had this problem buying a product ever before,Digital_Software
17378540,228807938,1.0,2.0,3.0,0,negative,this software was so frustrating to use  i paid the fee upfront to get access and enter all my info with the intent to file online  but i ended up doing a manual return and losing out on the fee id paid because the program was too time consuming and frustrating  first you cant get a look at the big picture as you fill out the forms  you can only see the taxact pages with their boxes for entries  if you want to preview a pdf of the whole form as you go you have to pay extra  second it would timeout and log me off again and again even though a pop up would appear and let me say that i wanted to stay logged on  then id have to go back to the beginning which was the worst part because about half the time it would drop my info and give me all blank screens  the first time that happened i emailed for support but i never received a reply  at the end you can get a pdf of the completed 1040 but not of any of the schedules  again thats an extra fee  i finally got so annoyed and spent so much time that i just deleted my entries and filed without any software  i would not recommend taxact,Digital_Software
52790948,249773946,5.0,0.0,0.0,0,positive,excellent security at a terrific price would recommend,Digital_Software
44445277,608899719,1.0,1.0,1.0,0,negative,never worked the worst program i ever bough need my money back,Digital_Software
13982921,644882216,2.0,0.0,0.0,0,negative,i am rating this 2 star only and i have not even used it yet  it took 2 hours to download  then once it was on my computer i had to spend another hour doing further initialing and extracting  after that i had to provide a serial number or number from the place i purchased it from  so after figuring out how to do that i spent another 30 min   i so frustrated that i really dont even want to deal with the product right now  i did have ps 11 on my old computer and thought it was ok  i am not wild about getting it on my new computer but i need something to download pictures and review them  disappointed,Digital_Software
51887065,24056131,5.0,10.0,23.0,0,positive,i love the subscription platform that adobe has adopted i was so tired of paying 500 for a product that would become outdated within one or two years now i know that i always have the most up to date programs as the creative cloud is always making changes and am not confronted with a steep learning curve like i did before when i would update to the new edition of a product,Digital_Software
31051333,18959494,1.0,4.0,4.0,0,negative,i have never written a review this bad  i had used quicken for many years compared to ms money when is was still around i liked quicken much better i went through the 34upgrade34 three years ago and had no problems i have tried the 34upgrade34 required if you want to continue to transfer data from your bank twice once with the deluxe 2015 and now with the starter 2015br br i am running windows 7  quicken does not work ive installed and uninstalled both versions of quicken several times and it does not work when going through the install process the program wants to 34update34  it never completes  get to the task manager says its running but when you try to stop it the message then says that has stopped working so try the install and bypass the update  great i was able to open quicken only to get the password page top screen shot in the photo there is no password i never created a password you cannot recover a password there is an endless loop the second screen shot in the photo inuit help is no help even if you are lucky enough to talk with someone who can speak english they are no help the best advice i got from intuit help was that they know there is a problem and they are working to fix it theyve been working since the end of april  apparent this is problem that can only be solved by the builders of the pyramidsbr br almost forgot this important item  i lost all of my quicken data and had to uninstall the 2012 versionbr br once again i will be requesting an immediate refund silly me  fool me once fool me twice br br   by the way this is not a negative against amazon the first time i purchased the deluxe 2015 i got it directly from intuit br br i dont know if other folks running windows 7 have the same problem if not i wold really like to know what you did to make this work,Digital_Software
19526051,617825071,2.0,1.0,2.0,0,negative,it was an expensive unnecessary buy the program works and all but i regret this buy because there is no feature that the computer doesnt already have it,Digital_Software
4050316,408671223,5.0,0.0,0.0,0,positive,great software for making short films,Digital_Software
29115417,333977962,2.0,2.0,2.0,0,negative,i tried to use it but ended up setting it asidebr br way to complicated for me ive been using various consumer software for over 30 yearsbr br maybe when i have more time to mess around but a big disappointment in regard to ease of usebr br i expected more for a 2015 product and in the day of point and clickbr br if they were smart they would test the software by seeing how far along people regular everyday working people not company people would get in the program after 30 minutes of use  if their still playing around not good enough for release,Digital_Software
36077572,868156006,1.0,0.0,0.0,0,negative,could never get it to download kept getting an error finally got them to refund our money,Digital_Software
12233934,835556801,5.0,0.0,0.0,0,positive,excelent price i had already used kaspersky a lot in the past but here the difference is the price go kaspersky,Digital_Software
15017231,232554866,5.0,0.0,0.0,0,positive,i had no problem downloading this program,Digital_Software
12480034,831433899,1.0,0.0,0.0,0,negative,super slow upload speed,Digital_Software
39234050,249773946,5.0,0.0,0.0,0,positive,this does what it should super easy to download and install way cheaper than buying it at the local computer store,Digital_Software
29222882,908763536,1.0,0.0,0.0,0,negative,i purchased and was never able to download needed a key that was never made available,Digital_Software
11698219,636727185,1.0,4.0,6.0,0,negative,horrific experience with a massive download only to discover that the program isnt functioning correctly keeps shutting down when i attempt to import digital media files into the library on a 1t windows 7 system  documentation is not user friendly and corel videostudio technical support contact information is not readily accessible currently uninstalling  and redownloading the massive file still not certain that the software will function correctly  a better option would have been media cddvd installation package  not download,Digital_Software
45898322,249773946,5.0,0.0,0.0,0,positive,i have used this product for many years  they have added new features to this version  there are tools that allow you to maintain your computer easily  this is a good choice for those that are not computer literate  the system installs and updates easily  from there it can be pretty much hands off  it will tell you when something needs to be done  there is system optimization that will clean up and defrag hard drives  it can recognize the difference between hard drives and solid state drives if you are on window 7 or later so it handles them appropriately  another nice feature is a history screen that lets you know when computer events took place  ie downloads virus scans detection of issues etc  you can click on an event and see the details of what it recorded  i have used norton quite a few years on several computers and have never had a virus issue on any of my computers  this version does a lot more in total system maintenance and is a good buy,Digital_Software
49960956,83475114,4.0,1.0,1.0,0,positive,im not happy that qucken ships with a time bomb  after three years it forces an upgrade by disabling the account updates via the internet features  before i upgraded to the 2015 version i got nervous by all the bad reviews on amazon  i went a head with the upgrade because there really isnt a competing product id feel comfortable switching to and my previous version was now brain dead after using quicken 2015 for a month or so im happy with it  ive disabled all the phone home to the mothership features i think and it is doing everything i want it to,Digital_Software
792516,331560305,1.0,1.0,4.0,0,negative,i wanted audial turnbite i cant use this at all  what a waste of money it does not record pandora,Digital_Software
11634854,24056131,5.0,8.0,23.0,0,positive,creative cloud has given me a tremendous leg up in business school whenever i need to create something cc has the answer adobe also made it easy for me to learn all of the products only a matter of time before im designing like banksy or andy warhol 100 recommend,Digital_Software
43422004,86137268,5.0,0.0,0.0,0,positive,this has everything an artist could want im an illustrator designerwhateveri could do it its also amazing i could do my graffiti in this program too,Digital_Software
38080861,7979683,1.0,5.0,6.0,0,negative,bad very bad and worse than very bad pure ugly  i bought bitdefender 3pcs2years from amazon originally to get rid of products like it and bitdefender in my experience is among the very worst  bitdefender first threatened to turn off their product after one year on a two year 3 pc license agreement they did this through one of the most irritating string of banner popup ads i have yet encountered  then a year later as the twoyear license was really about to expire they renewed the nettlesome popups these ads in addition to being frequent and large had a clever twist when the big red kill x was selected the ads merely sent more popups  then after multiple attempts to uninstall bitdefender using windows 8 34programs and features34 uninstall it wouldnt uninstall  when remove is selected within bitdefender instead of removing the program it sends more ads your computer your choice   getting through to bitdefender through their website or other search means is impossible bitdefender if you are listening or for that matter if you even care any comments  please send them to albackusgmailcom today is july 4 2015 ill be updating this report with when and if bitdefender responds update today is july 17 2015  no word yet   amazon are you listening,Digital_Software
1700018,747678480,2.0,0.0,0.0,0,negative,too complicated and it does not convert or compress video images to dvd format,Digital_Software
22778117,87969525,5.0,0.0,0.0,0,positive,i use this software everyday its a good generic version of ms office,Digital_Software
52973240,133099804,1.0,0.0,0.0,0,negative,could not get the download to work at all  not on multiple systems not on multiple browsers  will not by sw like this from amazon again,Digital_Software
51922898,249773946,5.0,1.0,1.0,0,positive,yes  installed and worked just finebr br it would not upgrade over the prior 34norton internet security34 but install process removed the old versionbr br i needed to login into norton web account wwwnortoncom select services  norton security application in account after purchase download software to computer and double click on download file to install,Digital_Software
44790203,831433899,5.0,0.0,0.0,0,positive,great,Digital_Software
15005740,873411739,5.0,0.0,0.0,0,positive,goodthank you,Digital_Software
560189,232554866,5.0,0.0,0.0,0,positive,works as expected i love the mac version,Digital_Software
36613078,437803962,1.0,0.0,0.0,0,negative,terrible implementation of what could be an amazing product app crashes no way to resume transfers or easily check what was uploaded no folder sync options and no free video storage if you have photos and video mixed in folders it causes errors when you reach the limit for non photo files uploading,Digital_Software
1031915,722523129,5.0,0.0,0.0,0,positive,great,Digital_Software
23154997,133848105,1.0,5.0,5.0,0,negative,this does the exact same thing as previous versions but now costs almost three times as much and youre forced to upgrade quickbooks every three years to continue using payroll it was barely worth the cost before so now its definitely not worth it,Digital_Software
4371866,24056131,5.0,11.0,22.0,0,positive,before the subscription model i had to wait a year and a half for updates that were only included in the next box now i can get all the updates i need as soon as they come out and im actually spending less money on creative cloud than i used to with creative suite the box product adobe continues to release and update the best products in the creative industry i couldnt do my job as well without them,Digital_Software
7407527,625727240,1.0,6.0,10.0,0,negative,originally bought this for the computers at work i used the fifth computer download on my own laptop at home i downloaded this last week on all the computers and now they are all running very slow super slow most of my pictures on facebook wont even upload my bosses computer was the worst he suddenly started to get a ton of pop ups and random downloads every computer runs extremely slow i hate it the most on my personal laptop like seriously i have to wait this long just for my email to load what is thisdial upbr so upset luckily it was my bosses idea to buy this crap and buy it on the company account otherwise i would be extremely embarrassed,Digital_Software
14336425,232554866,4.0,0.0,0.0,0,positive,a,Digital_Software
41043672,958546923,1.0,4.0,5.0,0,negative,just a warning to anyone who purchases this software a payroll activation key is not included with the download version you will have to call quickbooks payroll  support 8662931928 and give them a credit card number for payroll service before they will issue you an activation key the payroll service is designed to bill you automatically for each additional employee per month around 2ea and at the end of one year will renew your payroll subscription to the cost of approximately 411 the customer service representative assured me that she had to have the card number first and that she would cancel the subscription immediately if i didnt want the additional services  renewal but there is no way to activate payroll feature without first giving a credit card number,Digital_Software
49960956,811978073,3.0,0.0,1.0,0,neutral,im only giving it three stars because they took the home business stuff out of the software  yes intuit gave it back in a free upgrade  however it was a hassle,Digital_Software
4175056,224892688,3.0,6.0,6.0,0,neutral,well im writing this with the dragon software im not to make any corrections on this first one want to see what it looks like after reading it and then ill do a correction underneath it so you can see the difference ive had this for over six months now and i use it not everyday but occasionally that makes a difference because of the training thats involved in word accuracy i found that if you make the sentences shorter or stop in the middle of the sentence its more accurate now my first experience with the download and installation of this program on my desktop windows 81 was a disaster i ended up having to do a full refresh on my computer because of what dragon did to it but i was determined to have dragon software on my computer so i went ahead and installed it again once i got my computer back to running normal again i know why would i do that again well i figured i could just corrected again if i ever got messed up again but this time but this time it downloaded and installed perfectly fine and my computer is been perfectly fine since the dragon program seems to work really good for me the accuracy isnt too bad would i recommend getting this program absolutely not i tried putting it on my laptop after it went on my desktop successfully and it messed that up to im going to do another refresh on the laptop this time it seemed to make a big difference with my desktop when i did it then but i am no way going to put the dragon software on the laptop so on my desktop with windows 81 and not a very good system only paid about 350 for the tower but the dragon software works pretty well on it theres definitely some lag that occurs i use it sometimes with this chat program called paltalk of course you have to wear headphones with a mic or else it will start typing what everybody else is saying to as i said this program gets more more accurate the longer you use it so dont expect it to be accurate right away i use it occasionally and have been for about six months two months ago it was not this accurate they say talk naturally and useful sentences but i really have found saying just three or four words at a time its a lot more accurate now i said im going to rewrite all this without the mistakes but im seeing that theres so few of them im just going to keep it like it is and let you judge its accuracy i guess thats allbr 662017 updatebr i dont know how many people have read this review thinking this guy who wrote this must be blind because now when i read this most of it of the sense just to let you know i have updated my dragon have been using dragon professional version 15 and in fact im using it right now to dictate this comment im also on windows 10 and that made a big difference to if you dont mind spending about 300 bucks dragon 15 is way way better right now im in about the 4th week of training this version of dragon and its been absolutely flawless it installed with absolutely no problems all i highly recommend this version of dragonabout six months two months ago it was not this accurate they say talk naturally and useful sentences but i really have found saying just three or four words at a time its a lot more accurate now i said im going to rewrite all this without the mistakes but im seeing that theres so few of them im just going to keep it like it is and let you judge its accuracy i guess thats allbr 662017 updatebr i dont know how many people have read this review thinking this guy who wrote this must be blind because now when i read this most of it of the sense just to let you know i have updated my dragon have been using dragon professional version 15 and in fact im using it right now to dictate this comment im also on windows 10 and that made a big difference to if you dont mind spending about 300 bucks dragon 15 is way way better right now im in about the 4th week of training this version of dragon and its been absolutely flawless it installed with absolutely no problems all i highly recommend this version of dragon,Digital_Software
42970052,443129222,2.0,0.0,0.0,0,negative,i dont like  customer service never answer the calls,Digital_Software
30042061,284323980,4.0,0.0,0.0,0,positive,it does not have a clip art function,Digital_Software
34855424,831433899,1.0,0.0,0.0,0,negative,i was really excited when i found out i could use this on our phones to upload pictures for an off phone copy  i also loaded on out laptopsbr br i assumed it would be like dropbox or google and sync my files but it dumps everything into one folder  it also will not completely upload from one of my computers and it appears that it is duplicating all of my pics each time i start over  i have 8 full size copies of some pics on my cloud drive now i signed up for the unlimited plan trial so space isnt an issue but the way this is going i will be cancelling unless the ease of use and expected functionality greatly improve it would also be nice to be able to share multiple pics with one link but there is a separate link per photo and the links dont have thumbnailsso after you share something you can see all of the links to your shared pics and delete them one by one of together but you have no idea what link corresponds with what photo  amazon can surely figure this out,Digital_Software
31385546,189160898,4.0,0.0,0.0,0,positive,love it family and friends have tried to get me to change to different computer security software but i cant do it norton does a fantastic job thank you,Digital_Software
48311911,190179119,1.0,1.0,1.0,0,negative,the video editor 10 simply cannot be activated on my brand new dell latitude laptop running win 7 ultimate after purchasing it i spent two weeks with movavi support team trying everything they suggested and still cannot activate the software i pointed out flaws in the activation instructions provided by the product but did not receive an acknowledgment or maybe a 34thank you34 now that the 34trial period34 is over for the past two days ive asked for refund so that i can switch to another product guess what suddenly there is no response from their sales or customer support teams i am a return customer but that does not seem to affect the company in making extra effort to keep the business relationship,Digital_Software
25087360,925385625,1.0,0.0,0.0,0,negative,i was absolutely satisfied with the version i was using but forced to up grade to this crap i hate this new version cannot get it to work without tech support the whole support thing lasted over 29 hours to import my saved accounts from the version i had  too many useless options cannot transfer saved or backed up data from previous version to this one without jumping through hoops and offering up your firstborn and im still trying to get banking information on automatic downloads which worked perfectly in the previous version  so bad that i have now resorted to managing my accounts by hand now a total waste,Digital_Software
38174525,801860929,5.0,0.0,0.0,0,positive,tax software,Digital_Software
16053311,322238739,4.0,1.0,1.0,0,positive,i have adobe acrobat xi foxit phantom and nuance power pdf  all have some advantages but this is clearly the best value for the money im an accountant  i try to maintain a paperless office  keep pdf copies on my computer and back up the computer nightly to idrive and sync my data with onedrive  ive told several people who are just starting out scanning their documents and saving them on their computer to buy this product,Digital_Software
22146253,592868449,1.0,2.0,3.0,0,negative,did not accomplish what i wanted which was to convert pdf files to editable word files  converted to word but not editable  ended up getting adobe,Digital_Software
15687183,306549267,5.0,0.0,2.0,0,positive,works great much easier to use than older versions,Digital_Software
27699693,806683072,2.0,1.0,1.0,0,negative,this really wasnt what i needed im use to using quickbooks and peachtree on the desktop i think if your starting from scratch this would be good but if your use to the desktop version this does not seem to have any where close to the options or at least the options im looking for,Digital_Software
13519758,831433899,5.0,0.0,0.0,0,positive,i dont review apps only give appropriate stars,Digital_Software
19297590,83475114,1.0,5.0,5.0,0,negative,just like every new release from quicken big portions of the software do not work the new credit score feature doesnt work download transactions from your bank hangs and you have to kill quicken from the task manager my advice is to wait until they put out quicken 2016 and maybe 2015 will be functioningbr br i bet ive spent 1216 hours trying to find solutions from their support website the answers to problems that i do find dont work even their process for  requesting a refund does not workbr br they very very obviously do not spend enough time testing their software my guess is that theyre pressuring their software developers to get things done quickly so that they can get the next version outbr br ive very frustrated and angry if youre a old quicken user like my my very sincere advice is to stay on youre older version unless of course you enjoy being frustrated and angry like mebr br refund infobr if you did make the tragic mistake of purchasing crapken 2015 you can create a pdf of your amazon receipt and email it to ereturnsintuitcom and ask for a refund 6060 days but im betting that is a problem too,Digital_Software
41550778,831433899,5.0,0.0,0.0,0,positive,the cloud is great,Digital_Software
26793015,129292107,5.0,0.0,1.0,0,positive,perfect and easy to use,Digital_Software
16296768,405919173,5.0,0.0,0.0,0,positive,realty great product i decided this the security i will continue using as it is light fast and reliable,Digital_Software
3195682,665013666,4.0,0.0,0.0,0,positive,good,Digital_Software
23645332,347664577,2.0,0.0,0.0,0,negative,this product didnt seem to work that well for me,Digital_Software
1175792,325816739,5.0,0.0,0.0,0,positive,worked,Digital_Software
45955362,189160898,5.0,1.0,1.0,0,positive,works exactly as advertised i really like the once a month report that tells you all the intrusions that were stopped  i have used other antivirus software in the past but had my windows crash several times  ive been using norton for the past 5 years now with no problems i wouldnt use anything else,Digital_Software
43329101,900071268,1.0,0.0,0.0,0,negative,msft products are horrible and constantly crash after three decades of using their products youd expect them to make their products more stable however all they do is change the icons around adding little value for the bulk of users if there was an alternative without significant limitations i would have switched long ago,Digital_Software
41559968,245923760,5.0,0.0,0.0,0,positive,norton has treated me well for decades happy nis customer if you ever have a problem get on chat and theyll fix it for you so reliable and easy always have loved symantecnorton,Digital_Software
52787912,786938154,1.0,6.0,6.0,0,negative,thought i would try this product previously i have used adobe pdf but it has become very expensive i have also used nuance a less expensive pdf alternative that worked well i believed corel pdf fusion was worth a try because during the 1990s corel word perfect used to come installed on many computers i used to prefer it over microsoft word for ease of use and style based on the corel product name thought corel pdf fusion might be a good pdf alternative even though many of the customer reviews were not the greatest i was disappointed it quit working after only one day i cannot recommend this product,Digital_Software
44476059,152079562,5.0,0.0,0.0,0,positive,work well for me will buy again if needed help me with my taxes and filing my tax returns must purchase the state separately,Digital_Software
40967534,325816739,3.0,0.0,0.0,0,neutral,i have two computers  0ne running windows 7 sp1 and one running windows 10  this will not install at all on the windows 10 system  perhaps when the final release is out  it did install easily on the windows 7 sp1 system and seems to work ok  i have been using it daily for about a month and have had no problems  perhaps there have been no viruses or malware present on the sites i have visited or email i received  however i would prefer a notification if it stops a virus or malware  otherwise it seems to work ok,Digital_Software
30272452,608720080,1.0,0.0,0.0,0,negative,performs well but  several big 34buts34  unless you pay for the upper package options and sign up for a subscription you can expect avast software to act almost as badly as the kinds of malware you expect it to protect you against  it keeps other malware off your computer but avast produces frequent pop ups prompting you to upgrade to its higher priced versions  it loads a plugin to your browser without asking so that any time you are on ebay or any other shopping website it will provide popup ads for other websites that supposedly have similar products at better prices,Digital_Software
48928655,488804223,2.0,0.0,1.0,0,negative,not impressed barely removed the shake imperceptible from the antishake that is already built into my corelvideostudio software,Digital_Software
